modelName,score,rmse,spendTime,executionTime(s),startDate,endDate,random_seed,Dense1Units,Dense2Units,learning_rate,decay,momentum,nesterov,optimizer,loss,epochs,verbose,batch_size,machine,runProcess
rmseBeyond8,415.5035095,20.38390143,86.22036791,2022/6/18 13:20,2021/1/31,2021/2/23,200,111,94,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,446.5311584,21.13127907,89.29079628,2022/6/17 07:08,2021/1/3,2021/1/17,200,111,97,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,405.3498535,20.13330235,89.29151654,2022/6/17 02:35,2021/1/3,2021/1/17,200,111,102,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,102.7446136,10.13629405,90.35914326,2022/6/17 05:38,2021/1/3,2021/1/17,200,111,104,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,388.49148560000003,19.71018685,104.70849390000001,2022/6/15 04:45,2021/5/24,2021/6/7,200,111,105,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,400.5107422,20.01276569,85.05621481,2022/6/17 15:20,2021/1/3,2021/1/17,200,111,121,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,255.2974548,15.97804023,93.95353889,2022/6/19 09:30,2021/1/17,2021/1/31,200,111,122,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
keras_7_25799.h5,52.67847824,7.25799433,93.0691936,2022/6/19 09:28,2021/1/3,2021/1/17,200,111,122,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,148.7436523,12.196075,104.73020509999999,2022/6/15 04:06,2021/6/22,2021/7/6,200,111,126,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,354.4852295,18.82774552,84.53120494,2022/6/17 15:54,2021/1/3,2021/1/17,200,111,127,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,297.9631348000001,17.26161969,84.01634979,2022/6/17 14:58,2021/1/3,2021/1/17,200,111,129,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,98.47926331,9.923691883,85.27154636,2022/6/19 02:52,2021/1/3,2021/1/17,200,111,132,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,331.2148438,18.19932233,92.43488908,2022/6/19 07:36,2021/1/3,2021/1/17,200,111,138,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,218.2919006,14.77470406,81.04652214,2022/6/17 09:38,2021/1/3,2021/1/17,200,112,1,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,286.0706482,16.91362241,87.07709169,2022/6/17 03:03,2021/1/3,2021/1/17,200,112,14,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,82.05657959,9.058505917,87.93515134,2022/6/17 05:39,2021/1/3,2021/1/17,200,112,21,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,244.7551727,15.64466114,82.56273985,2022/6/17 11:38,2021/1/3,2021/1/17,200,112,32,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,82.90836334,9.105409066,81.93758035,2022/6/17 11:12,2021/1/3,2021/1/17,200,112,34,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,338.1370543999999,18.38851584,184.9843583,2022/6/18 17:01,2021/1/3,2021/1/17,200,112,46,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,312.316925,17.67249702,623.6722903,2022/6/18 19:49,2021/1/3,2021/1/17,200,112,47,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,198.1566772,14.07681439,88.98423648,2022/6/17 07:43,2021/1/3,2021/1/17,200,112,48,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,115.9552994,10.7682545,90.32153726,2022/6/19 09:00,2021/1/3,2021/1/17,200,112,56,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,275.4334412,16.59620184,84.59244728,2022/6/18 11:13,2021/1/17,2021/1/31,200,112,59,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,155.7051392,12.47821311,83.32370329,2022/6/18 11:11,2021/1/3,2021/1/17,200,112,59,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,329.6029358,18.15496481,84.79569197,2022/6/18 11:14,2021/1/31,2021/2/23,200,112,59,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,192.7942352,13.88503543,86.75801229,2022/6/18 11:16,2021/2/23,2021/3/10,200,112,59,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,510.7341919,22.59943266,89.67027903,2022/6/19 11:34,2021/1/3,2021/1/17,200,112,63,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,211.6807556,14.54927674,88.13646531,2022/6/19 02:23,2021/1/3,2021/1/17,200,112,78,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,121.3381119,11.01536985,105.80181599999999,2022/6/15 09:13,2021/8/17,2021/8/31,200,112,97,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,249.7827148,15.80451228,85.28908062,2022/6/18 16:17,2021/1/17,2021/1/31,200,112,103,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,1560.602417,39.50445215,83.50595069,2022/6/18 16:16,2021/1/3,2021/1/17,200,112,103,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,346.72070310000015,18.62041545,84.56279159,2022/6/18 16:19,2021/1/31,2021/2/23,200,112,103,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,223.2310486,14.94087997,86.11080885,2022/6/18 16:20,2021/2/23,2021/3/10,200,112,103,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,204.2366486,14.29112664,90.15315461,2022/6/17 07:33,2021/1/3,2021/1/17,200,112,105,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,239.61958309999997,15.47965717,92.95245647,2022/6/16 21:02,2021/1/3,2021/1/17,200,112,114,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,249.4958801,15.79543808,90.50743032,2022/6/17 08:45,2021/1/3,2021/1/17,200,112,116,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,638.8594971,25.27565967,100.6717553,2022/6/15 08:56,2021/3/24,2021/4/11,200,112,121,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,776.4043579,27.86403917,93.06520295,2022/6/19 04:34,2021/1/3,2021/1/17,200,112,124,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,334.06054689999996,18.27732453,91.50936246,2022/6/19 10:42,2021/1/3,2021/1/17,200,112,136,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,245.90808109999998,15.68144711,85.44852686,2022/6/18 21:28,2021/1/17,2021/1/31,200,112,140,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,311.4963074,17.64924033,84.58721375,2022/6/18 21:27,2021/1/3,2021/1/17,200,112,140,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,400.8311462,20.0207717,86.19740343,2022/6/18 21:30,2021/1/31,2021/2/23,200,112,140,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,199.20826719999997,14.11411553,92.27631235,2022/6/19 06:28,2021/1/3,2021/1/17,200,112,142,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,64.87582397,8.054563403,314.3755093000001,2022/6/16 15:44,2021/1/3,2021/1/17,200,113,6,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,662.6385498,25.74176219,87.84279871,2022/6/17 06:37,2021/1/3,2021/1/17,200,113,7,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,137.06071469999998,11.707301,89.03910351,2022/6/17 07:59,2021/1/3,2021/1/17,200,113,8,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,222.52758790000001,14.91735824,81.39060259,2022/6/17 09:29,2021/1/3,2021/1/17,200,113,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,429.6728516,20.72853812,82.36794138,2022/6/18 13:38,2021/1/17,2021/1/31,200,113,12,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,341.8994141,18.49051518,82.30327988,2022/6/18 13:37,2021/1/3,2021/1/17,200,113,12,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,377.8072205,19.43728461,83.05698943,2022/6/18 13:39,2021/1/31,2021/2/23,200,113,12,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,200.72995,14.16792729,84.71232629,2022/6/18 13:41,2021/2/23,2021/3/10,200,113,12,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,194.8872833,13.96022254,88.72680116,2022/6/19 14:41,2021/1/3,2021/1/17,200,113,17,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,387.84799189999995,19.69384803,87.3364501,2022/6/17 03:35,2021/1/3,2021/1/17,200,113,23,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,273.688385,16.5435177,81.31451154,2022/6/17 16:08,2021/1/3,2021/1/17,200,113,24,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,485.9298706,22.04382732,88.07735348,2022/6/17 01:41,2021/1/3,2021/1/17,200,113,25,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,198.7970886,14.09954259,98.72568393,2022/6/15 12:27,2021/2/23,2021/3/10,200,113,38,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,275.1473083,16.58756511,90.99074817,2022/6/19 12:23,2021/1/3,2021/1/17,200,113,39,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,165.5974426,12.86846182,90.43822622,2022/6/19 11:26,2021/1/3,2021/1/17,200,113,40,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,380.2199402,19.49924175,90.09015656,2022/6/19 06:56,2021/1/3,2021/1/17,200,113,59,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,82.49279785,9.082556359,84.28199005,2022/6/17 11:34,2021/1/3,2021/1/17,200,113,60,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,149.5301514,12.22826764,89.33405161,2022/6/17 07:24,2021/1/3,2021/1/17,200,113,68,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,157.63618469999997,12.55532215,88.86891174,2022/6/17 03:02,2021/1/3,2021/1/17,200,113,72,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,67.01081848,8.186024038,90.14898324,2022/6/19 14:59,2021/1/3,2021/1/17,200,113,73,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,404.731842,20.11792489,305.06520489999997,2022/6/15 15:19,2021/1/3,2021/1/17,200,113,75,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,230.6528625488281,15.187256775854044,90.28463673591614,2022/06/19 20:01:32,2021-01-03,2021-01-17,200,113,81,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,Vivian,Double
rmseBeyond8,238.96102909999996,15.45837231,89.69346786,2022/6/17 09:15,2021/1/3,2021/1/17,200,113,87,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,237.7150421,15.41800536,193.4219608,2022/6/18 19:23,2021/1/17,2021/1/31,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,179.05001830000003,13.38093898,188.6387396,2022/6/18 19:20,2021/1/3,2021/1/17,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,503.6174927,22.44142336,196.999187,2022/6/18 19:27,2021/1/31,2021/2/23,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
keras_6_15506.h5,37.88459396,6.1550664589999995,228.10495330000003,2022/6/18 20:30,2021/10/17,2021/10/31,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
keras_7_41521.h5,54.98579788,7.415214476,226.7944534,2022/6/18 20:34,2021/10/31,2021/11/14,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
keras_4_83927.h5,23.41869354,4.839277132,237.6518512,2022/6/18 20:38,2021/11/14,2021/11/28,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
keras_6_16830.h5,38.04802704,6.1683025229999995,230.9448304,2022/6/18 20:42,2021/11/28,2021/12/12,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
keras_5_51732.h5,30.44077492,5.517323369,233.12793059999998,2022/6/18 20:46,2021/12/12,2021/12/26,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
keras_5_24148.h5,27.47319603,5.2414823219999995,253.9173493,2022/6/18 20:50,2021/12/15,2021/12/29,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,244.4892883,15.63616627,198.73205380000002,2022/6/18 19:30,2021/2/23,2021/3/10,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,92539.91406,304.2037418999999,198.266469,2022/6/18 19:34,2021/3/10,2021/3/24,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,1055.095337,32.48225237,200.4436018,2022/6/18 19:37,2021/3/24,2021/4/11,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,112.15478519999999,10.590336800000001,213.6120627,2022/6/18 19:41,2021/4/11,2021/4/25,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,160.5603485,12.671226400000002,204.8675897,2022/6/18 19:44,2021/4/25,2021/5/10,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,101.9652557,10.097765800000001,211.21631000000002,2022/6/18 19:48,2021/5/10,2021/5/24,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,177.8891754,13.33750438,210.27259640000003,2022/6/18 19:52,2021/5/24,2021/6/7,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
keras_4_94020.h5,24.40536499,4.940208124,213.82249469999996,2022/6/18 19:59,2021/6/22,2021/7/6,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,92.52088165,9.618756606,211.3549466,2022/6/18 19:55,2021/6/7,2021/6/22,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
keras_6_22819.h5,38.79068756,6.228199714,219.592658,2022/6/18 20:07,2021/7/20,2021/8/3,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,132.5576019,11.5133673,216.847311,2022/6/18 20:03,2021/7/6,2021/7/20,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,223.32974240000001,14.94420711,221.5997119,2022/6/18 20:14,2021/8/17,2021/8/31,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,65.28477478,8.079897962,218.98535389999998,2022/6/18 20:10,2021/8/3,2021/8/17,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,669.3831177000002,25.87244274,222.23190019999998,2022/6/18 20:18,2021/8/31,2021/9/14,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,130.821167,11.43769213,218.82547090000003,2022/6/18 20:22,2021/9/14,2021/9/30,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,71.8670578,8.477449424,239.4420187,2022/6/18 20:26,2021/9/30,2021/10/17,200,113,91,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,172.5216064,13.13474465,90.79826403,2022/6/19 06:14,2021/1/3,2021/1/17,200,113,93,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,212.66683959999997,14.58311247,92.0059154,2022/6/19 11:35,2021/1/3,2021/1/17,200,113,97,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,278.3970642,16.68521862,86.78981519,2022/6/18 13:44,2021/1/17,2021/1/31,200,113,103,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,177.7945099,13.33396047,85.22606111,2022/6/18 13:42,2021/1/3,2021/1/17,200,113,103,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,299.7488708,17.31325997,90.07697725,2022/6/18 13:45,2021/1/31,2021/2/23,200,113,103,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,276.9027405,16.64040543,98.28130388,2022/6/16 23:03,2021/1/3,2021/1/17,200,113,107,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,168.9872894,12.99952582,91.72478604,2022/6/19 09:48,2021/1/3,2021/1/17,200,113,111,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,184.2493134,13.57385241,92.23143125,2022/6/19 04:35,2021/1/3,2021/1/17,200,113,113,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,239.15463259999999,15.46463509,89.10658669,2022/6/18 16:58,2021/1/17,2021/1/31,200,113,115,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,249.85876459999997,15.806922199999995,87.35152531,2022/6/18 16:57,2021/1/3,2021/1/17,200,113,115,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,346.0061951,18.60125389,87.7014153,2022/6/18 17:00,2021/1/31,2021/2/23,200,113,115,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,65.49485779,8.092892751,90.7606833,2022/6/17 02:01,2021/1/3,2021/1/17,200,113,121,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,173.0123596,13.15341305,92.00864363,2022/6/17 03:47,2021/1/3,2021/1/17,200,113,122,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,267.5167847,16.35591445,90.68534112,2022/6/17 09:02,2021/1/3,2021/1/17,200,113,126,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,331.21533203125,18.199299519219025,92.2972559928894,2022/06/19 20:55:34,2021-01-03,2021-01-17,200,113,127,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,Vivian,Double
rmseBeyond8,145.92837519999995,12.08007961,84.29158854,2022/6/17 09:38,2021/1/3,2021/1/17,200,113,130,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,493.2240295,22.2086287,107.42389109999999,2022/6/15 09:51,2021/7/6,2021/7/20,200,113,131,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,159.29281619999998,12.621124900000002,91.54754949,2022/6/17 03:53,2021/1/3,2021/1/17,200,113,134,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,168.67340090000005,12.98744876,306.5986338,2022/6/16 12:52,2021/1/3,2021/1/17,200,113,135,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,200.3302307,14.15381189,93.16415429,2022/6/19 08:55,2021/1/3,2021/1/17,200,113,141,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,221.16213990000003,14.87152064,80.73298264,2022/6/17 11:35,2021/1/3,2021/1/17,200,114,2,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,178.7565918,13.36998839,321.1775305,2022/6/16 03:08,2021/1/3,2021/1/17,200,114,4,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,82.0362548828125,9.057386755076266,87.49275708198547,2022/06/19 20:26:09,2021-01-03,2021-01-17,200,114,5,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,Vivian,Double
rmseBeyond8,250.949173,15.84137467,82.64321661,2022/6/19 02:52,2021/1/3,2021/1/17,200,114,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,424.59951780000006,20.60581829,88.51378131,2022/6/17 07:00,2021/1/3,2021/1/17,200,114,11,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,262.0691833,16.18855453,187.94777109999998,2022/6/19 01:58,2021/1/17,2021/1/31,200,114,28,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,102.6881104,10.13351356,187.73618100000002,2022/6/19 01:54,2021/1/3,2021/1/17,200,114,28,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,113.1327896118164,10.63640142232574,89.20170712471008,2022/06/19 21:02:00,2021-01-03,2021-01-17,200,114,36,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,Vivian,Double
rmseBeyond8,344.98190310000007,18.57368785,83.83695698,2022/6/17 15:29,2021/1/3,2021/1/17,200,114,38,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,240.8384705,15.51896603,84.06508994,2022/6/18 16:28,2021/1/17,2021/1/31,200,114,42,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,218.1439514,14.76970954,82.60050964,2022/6/18 16:26,2021/1/3,2021/1/17,200,114,42,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,544.9481812000001,23.34410086,84.01136637,2022/6/18 16:29,2021/1/31,2021/2/23,200,114,42,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,251.36984249999998,15.85464605,85.08696222,2022/6/18 16:31,2021/2/23,2021/3/10,200,114,42,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,131.85556029999998,11.48283469,93.87108803,2022/6/15 11:49,2021/4/25,2021/5/10,200,114,54,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,266.0430908,16.31083801,84.24578595,2022/6/18 20:48,2021/1/17,2021/1/31,200,114,56,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,413.08428960000003,20.3244623,83.31938338,2022/6/18 20:46,2021/1/3,2021/1/17,200,114,56,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,339.15524289999996,18.41617565,83.70461321,2022/6/18 20:49,2021/1/31,2021/2/23,200,114,56,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,218.83798219999997,14.79317417,84.95989776,2022/6/18 20:51,2021/2/23,2021/3/10,200,114,56,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,89.24558258,9.446987665,91.93157244,2022/6/19 03:34,2021/1/3,2021/1/17,200,114,57,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,277.371582,16.65447803,89.44433475,2022/6/17 05:53,2021/1/3,2021/1/17,200,114,60,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,140.544281,11.85514284,91.47944164,2022/6/19 08:10,2021/1/3,2021/1/17,200,114,68,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,313.4513855,17.70453694,309.2401433,2022/6/16 08:41,2021/1/3,2021/1/17,200,114,82,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,141.94042969999995,11.91386566,90.82419419,2022/6/19 05:04,2021/1/3,2021/1/17,200,114,84,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,273.31484989999996,16.53225579,91.10943079,2022/6/19 11:21,2021/1/3,2021/1/17,200,114,89,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,168.0566101,12.96364951,90.65649843,2022/6/19 06:17,2021/1/3,2021/1/17,200,114,93,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,213.63754269999995,14.61634977,90.60312104,2022/6/17 05:43,2021/1/3,2021/1/17,200,114,97,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,172.4601288,13.13241435,85.37735105,2022/6/17 14:41,2021/1/3,2021/1/17,200,114,98,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,963.8775635,31.0463654,83.48649693,2022/6/17 13:30,2021/1/3,2021/1/17,200,114,101,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,336.1430359,18.33419772,87.62294865,2022/6/19 00:18,2021/1/17,2021/1/31,200,114,102,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,159.1605988,12.61589055,87.14912558,2022/6/19 00:16,2021/1/3,2021/1/17,200,114,102,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,411.26181030000004,20.27959037,87.69583607,2022/6/19 00:19,2021/1/31,2021/2/23,200,114,102,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,423.8844603999999,20.58843968,87.34793925,2022/6/19 00:21,2021/2/23,2021/3/10,200,114,102,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,207.77380369999997,14.41435766,91.1732595,2022/6/19 06:37,2021/1/3,2021/1/17,200,114,104,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,249.1259003,15.78369885,85.57131004,2022/6/18 23:57,2021/1/17,2021/1/31,200,114,106,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,82.46370697,9.080958804,83.53242302,2022/6/18 23:56,2021/1/3,2021/1/17,200,114,106,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,337.6500549,18.37527194,88.81326985,2022/6/18 23:59,2021/1/31,2021/2/23,200,114,106,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,320.6066284,17.90549916,86.17423701,2022/6/19 00:01,2021/2/23,2021/3/10,200,114,106,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,304.7069702,17.45585601,84.03999853,2022/6/17 15:22,2021/1/3,2021/1/17,200,114,109,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
